855 0.200 1221 57  37.9	 142.10 180
855 0.200 1221 33     0      90 180
855 0.180 1232 60    40	    145 180
855 0.200 1232 60    40	    145 180
855 0.220 1232 60    40	    145 180
855 0.180 1232 35     0      93 180
855 0.200 1232 35     0      93 180
855 0.220 1232 35     0      93 180
855     0.127   1232    20      0       90      180
855     0.125   1232    20      0       90      180
